285	279	1066
286	179	35
287	237	415
288	424	818
289	350	837
290	345	190
291	1884	4387
292	285	382
293	4446	33118
294	318	389
295	250	202
296	239	322
297	1131	1696
298	204	170
299	170	44
300	290	1426
301	144	277
302	136	117
303	2318	8912
304	141	131
305	1089	7265
306	260	526
307	3343	18530
308	143	147
309	253	295
310	192	191
311	291	404
312	167	204
313	500	770
314	233	317
315	219	282
316	709	705
317	1667	7153
318	756	1561
319	406	476
320	1028	9707
321	616	2254
322	217	666
323	123	178
324	390	546
325	655	1526
326	1455	3082
327	1824	3424
328	396	937
329	180	388
330	588	1199
331	482	1632
332	261	110
333	266	445
334	454	695
335	210	327
336	378	300
337	510	1260
338	300	1338
339	671	1352
340	287	538
341	494	1157
342	187	137
343	516	842
344	366	498
345	284	114
346	309	682
347	280	479
348	473	120
349	415	660
350	342	508
351	559	2111
352	613	1800
353	243	394
354	693	497
355	288	568
356	329	561
357	229	279
358	359	247
359	244	230
360	257	260
361	452	361
362	501	1684
363	213	364
364	2184	9408
365	135	103
366	478	310
367	286	325
368	583	2345
369	191	241
370	831	3037
371	275	331
372	306	245
373	148	151
374	5791	7099
375	506	474
376	385	524
377	155	128
378	316	268
379	1958	5395
380	256	106
381	431	1741
382	331	575
383	4225	9636
384	453	424
385	505	1642
386	423	565
387	5349	24452
388	938	1970
389	384	484
390	689	174
391	323	486
392	351	499
393	450	772
394	1434	18714
395	389	339
396	334	1214
397	1505	5505
398	140	100
399	273	320
400	503	111
401	252	630
402	277	349
403	2838	5963
404	387	420
405	320	353
406	780	900
407	238	222
408	437	2122
409	630	1524
410	405	307
411	398	169
412	1076	8602
413	408	154
414	430	679
415	413	539
416	246	412
417	8806	20009
418	339	185
419	211	298
420	544	157
421	363	4064
422	1500	13050
423	1338	5113
424	499	1001
425	623	1081
426	333	603
427	301	680
428	469	1508
429	599	801
430	314	242
431	386	545
432	177	248
433	299	297
434	353	384
435	365	991
436	1349	13009
437	265	159
438	440	1449
439	491	1259
440	472	665
441	438	707
442	3052	4720
443	236	395
444	216	138
445	977	2484
446	1120	2559
447	377	514
448	317	336
449	550	2346
450	254	163
451	294	426
452	371	381
453	474	918
454	1923	1573
455	2567	11090
456	2509	9318
457	304	287
458	338	696
459	421	786
460	525	975
461	190	362
462	771	3015
463	754	4312
464	568	1239
465	1080	348
466	278	208
467	972	961
468	447	354
469	446	288
470	759	470
471	221	219
472	330	536
473	1226	2624
474	407	718
475	3357	20992
476	813	799
477	328	313
478	479	216
479	562	710
480	232	149
481	553	2061
482	7006	36822
483	418	1457
484	442	182
485	289	177
486	803	564
487	968	2147
488	223	488
489	297	105
490	4590	10651
491	948	749
492	375	643
493	663	549
494	637	379
495	293	443
496	327	227
497	470	236
498	495	787
499	310	563
500	734	1830
501	227	213
502	614	259
503	547	1221
504	3935	37613
505	471	1401
506	439	1125
507	399	205
508	1590	2321
509	589	3167
510	344	730
511	181	148
512	1086	6818
513	770	284
514	806	3176
515	335	1810
516	485	1035
517	355	435
518	1228	874
519	1430	3076
520	522	970
521	271	350
522	975	967
523	602	559
524	248	212
525	372	302
526	533	2641
527	578	1904
528	796	742
529	358	263
530	340	223
531	2898	7025
532	554	427
533	529	923
534	744	2328
535	321	693
536	393	376
537	845	462
538	245	244
539	858	715
540	1477	1335
541	412	276
542	726	2031
543	394	510
544	305	392
545	523	1248
546	436	504
547	480	374
548	1818	8365
549	298	254
550	395	676
551	269	330
552	369	283
553	1800	18458
554	364	534
555	508	1290
556	283	368
557	1121	2368
558	841	3020
559	267	113
560	786	1886
561	441	941
562	585	2481
563	2321	7754
564	1007	3301
565	2732	3289
566	4913	20060
567	468	598
568	281	127
569	531	502
570	432	492
571	628	1740
572	451	1114
573	352	904
574	1735	5405
575	5178	38281
576	1400	748
577	466	2123
578	1521	5052
579	679	1596
580	381	478
581	1057	9080
582	1692	3751
583	951	2200
584	2916	12024
585	752	804
586	1068	2944
587	1799	4565
588	322	437
589	2233	10348
590	530	358
591	723	1528
592	541	2493
593	357	604
594	889	965
595	930	234
596	462	678
597	992	1312
598	701	1948
599	534	167
600	571	1592
601	695	1982
602	433	1350
603	509	290
604	808	1044
605	337	210
606	682	1423
607	512	1410
608	1206	784
609	564	909
610	434	475
611	1255	4256
612	680	1475
613	1138	430
614	526	165
615	737	2252
616	419	494
617	697	419
618	457	716
619	543	314
620	336	571
621	5548	20063
622	632	1562
623	1279	2602
624	1966	5994
625	816	337
626	1593	12667
627	694	2046
628	356	198
629	800	1121
630	417	299
631	661	567
632	361	386
633	524	195
634	519	129
635	528	946
636	556	712
637	2188	14463
638	617	601
639	868	2190
640	376	312
641	1634	1868
642	537	2296
643	801	2962
644	2156	1844
645	936	1631
646	427	639
647	763	1224
648	1021	1974
649	643	1227
650	360	258
651	1072	262
652	1640	3009
653	514	1252
654	946	3592
655	2090	6134
656	486	664
657	1337	1910
658	1135	2761
659	458	642
660	725	293
661	3478	20459
662	443	321
663	448	555
664	490	2983
665	761	398
666	388	352
667	862	3594
668	2266	3059
669	225	625
670	368	599
671	1012	1179
672	647	1108
673	374	417
674	700	690
675	2901	17262
676	341	496
677	303	188
678	672	4410
679	1704	9506
680	1415	4353
681	2761	5108
682	1112	4539
683	764	1012
684	681	231
685	536	1464
686	1074	3145
687	426	589
688	1244	8494
689	778	1555
690	2698	11722
691	856	436
692	690	2496
693	735	1711
694	546	206
695	567	704
696	346	594
697	650	1659
698	411	220
699	4411	12794
700	766	1517
701	2749	12072
702	4092	16729
703	3169	5131
704	2021	4730
705	779	1618
706	326	306
707	2117	11834
708	488	547
709	444	408
710	409	825
711	1271	2936
712	521	1230
713	2271	3622
714	247	363
715	1874	4217
716	3493	3027
717	461	870
718	538	2256
719	696	651
720	325	197
721	704	1233
722	1006	483
723	745	473
724	435	238
725	383	107
726	2309	15188
727	573	992
728	569	500
729	720	181
730	428	882
731	3822	7878
732	1573	4049
733	1156	1320
734	733	553
735	2419	7309
736	698	2212
737	998	867
738	584	522
739	586	530
740	6161	20975
741	484	657
742	487	1076
743	392	451
744	400	2056
745	572	440
746	3956	13301
747	416	152
748	1327	3153
749	2143	860
750	869	3267
751	274	318
752	705	1872
753	1052	1302
754	1157	768
755	1469	2356
756	214	240
757	455	229
758	914	1391
759	343	179
760	382	291
761	3396	4904
762	2846	12090
763	1784	1020
764	594	1580
765	2438	6129
766	591	544
767	3854	15860
768	1487	1363
769	1609	2429
770	1934	9487
771	822	351
772	1344	3783
773	699	821
774	549	1330
775	1844	3615
776	626	1181
777	1045	30083
778	598	590
779	577	645
780	1211	3778
781	2100	2174
782	555	459
783	1139	1862
784	730	915
785	319	405
786	675	2562
787	560	1404
788	604	523
789	833	789
790	464	760
791	1176	572
792	1001	2265
793	753	586
794	1459	1685
795	313	280
796	1014	2870
797	710	701
798	3004	24506
799	1697	7788
800	1053	990
801	2566	9367
802	3176	5065
803	1519	1415
804	1393	969
805	445	442
806	590	856
807	475	605
808	422	507
809	1261	1065
810	899	460
811	362	757
812	595	1537
813	258	249
814	636	785
815	722	2533
816	807	285
817	1065	845
818	481	1183
819	587	1148
820	1119	1086
821	2031	9032
822	1180	541
823	609	887
824	2008	14996
825	736	209
826	740	373
827	904	2294
828	8242	20034
829	563	41389
830	402	256
831	5856	12022
832	924	1405
833	931	4836
834	1144	377
835	2145	7806
836	2236	12655
837	894	1249
838	1661	4744
839	1574	7915
840	1111	2968
841	859	533
842	666	1207
843	4773	8009
844	832	3674
845	1558	5894
846	755	1226
847	905	2971
848	2209	7417
849	4303	24977
850	565	920
851	713	1091
852	634	1176
853	7899	12597
854	414	635
855	1851	5342
856	511	145
857	903	1236
858	600	1162
859	566	552
860	1267	4647
861	3078	20753
862	1309	2226
863	4249	34400
864	852	6476
865	3042	39273
866	2137	4163
867	1395	597
868	3231	4785
869	3222	6073
870	825	1578
871	818	1544
872	1351	2961
873	727	1450
874	929	968
875	882	1744
876	4456	4032
877	576	809
878	2144	3683
879	645	380
880	954	1255
881	607	608
882	2619	14005
883	867	852
884	656	1110
885	762	1730
886	230	1029
887	3771	35183
888	817	810
889	667	873
890	1476	2385
891	507	1938
892	2242	3438
893	5590	38714
894	934	1373
895	1106	574
896	2274	1421
897	1286	1963
898	608	472
899	653	2551
900	706	1567
901	463	467
902	1954	8545
903	3270	37364
904	836	2314
905	684	490
906	1249	3826
907	5880	16804
908	1984	2386
909	575	711
910	712	1038
911	2300	859
912	558	433
913	819	1060
914	612	1185
915	551	697
916	966	469
917	738	816
918	692	806
919	1235	763
920	518	949
921	2882	18874
922	3626	21452
923	579	428
924	652	626
925	1066	1295
926	639	703
927	2319	5088
928	1603	3695
929	1677	8708
930	971	883
931	1113	1957
932	1396	2607
933	4503	24288
934	633	1337
935	640	582
936	403	344
937	504	652
938	828	1006
939	676	2364
940	618	868
941	641	1408
942	1340	1759
943	1796	13782
944	552	450
945	2893	23843
946	1718	1503
947	404	228
948	1071	2989
949	1298	906
950	962	911
951	502	253
952	619	422
953	827	781
954	996	800
955	3498	10334
956	5686	7476
957	3368	20558
958	1858	4113
959	574	881
960	1595	889
961	1738	1215
962	496	342
963	1412	4235
964	1213	2657
965	1304	2271
966	2571	5767
967	5203	39339
968	809	2198
969	879	736
970	1096	1505
971	4308	41028
972	582	387
973	1348	1749
974	2050	5434
975	2383	4528
976	3014	4038
977	691	724
978	718	383
979	7576	39367
980	12947	18905
981	515	667
982	4922	23646
983	4025	9926
984	1202	1571
985	1449	4151
986	1130	1540
987	520	217
988	561	1546
989	659	6264
990	7344	15148
991	1127	765
992	1159	1212
993	707	1023
994	635	981
995	308	328
996	1471	1923
997	908	631
998	2314	7626
999	483	396
1000	1077	1811
1001	1513	1027
1002	683	702
1003	1067	1720
1004	1149	30655
1005	1190	3140
1006	646	972
1007	580	446
1008	477	194
1009	9739	9846
1010	7679	15215
1011	2170	2720
1012	855	830
1013	731	823
1014	2465	15275
1015	1332	1507
1016	1283	1045
1017	703	1014
1018	3904	21895
1019	497	196
1020	493	385
1021	1022	1005
1022	2858	33216
1023	1479	2601
1024	1178	4653
1025	2471	5074
1026	1501	2581
1027	1175	301
1028	824	1645
1029	1512	5929
1030	397	250
1031	875	6788
1032	702	1563
1033	1087	2984
1034	1995	2925
1035	3776	39666
1036	887	4877
1037	1589	3086
1038	1352	1846
1039	1596	2635
1040	674	899
1041	1729	6074
1042	7433	19727
1043	654	721
1044	3872	9894
1045	4644	16114
1046	842	335
1047	4398	23596
1048	1619	1743
1049	3069	9977
1050	449	304
1051	785	912
1052	1016	2262
1053	1010	1918
1054	622	963
1055	1314	1856
1056	947	5849
1057	8231	9226
1058	1391	1762
1059	1908	10778
1060	1032	4421
1061	1887	4127
1062	974	267
1063	1132	1884
1064	1906	3977
1065	1743	3099
1066	1215	578
1067	2058	5245
1068	2686	3418
1069	1277	2958
1070	911	2025
1071	2641	2798
1072	3213	13296
1073	1054	1765
1074	2287	2713
1075	1115	2587
1076	5364	14061
1077	2081	3397
1078	624	537
1079	830	505
1080	2478	6525
1081	492	448
1082	3126	6692
1083	790	995
1084	900	1322
1085	1198	610
1086	1983	5986
1087	605	1296
1088	2712	18622
1089	4671	17827
1090	2678	3465
1091	804	2282
1092	2742	12630
1093	596	1013
1094	1011	1094
1095	776	1354
1096	963	3559
1097	670	1961
1098	1250	1655
1099	985	1752
1100	1090	3524
1101	1091	444
1102	1009	1392
1103	1078	2456
1104	373	92
1105	629	326
1106	2017	5615
1107	2937	3876
1108	1275	3759
1109	581	554
1110	7267	34607
1111	1003	1888
1112	3762	15520
1113	1890	686
1114	1605	550
1115	1105	343
1116	8257	28408
1117	1137	1268
1118	6139	23764
1119	539	913
1120	1721	769
1121	627	1934
1122	2520	18295
1123	662	1489
1124	3450	7975
1125	783	1147
1126	1711	4441
1127	714	684
1128	2221	2897
1129	1312	3494
1130	593	407
1131	1315	2002
1132	747	3118
1133	715	1378
1134	967	1168
1135	1863	4895
1136	3142	4493
1137	2564	1113
1138	920	581
1139	988	2707
1140	957	897
1141	1467	2005
1142	834	1211
1143	3033	7658
1144	847	723
1145	2330	2057
1146	1597	3485
1147	729	1284
1148	5474	32993
1149	3533	10215
1150	1362	2128
1151	2481	3518
1152	1447	1017
1153	1538	4328
1154	1753	3638
1155	3214	2679
1156	823	629
1157	991	902
1158	6736	12751
1159	1274	2001
1160	757	822
1161	1544	1681
1162	1520	5732
1163	1622	7633
1164	711	602
1165	532	1801
1166	2892	3392
1167	3595	16668
1168	719	2303
1169	9243	25377
1170	5276	25240
1171	1616	2495
1172	890	1324
1173	1668	9454
1174	958	1560
1175	1715	8664
1176	2083	2039
1177	880	1053
1178	1310	468
1179	1258	1608
1180	896	1165
1181	1608	2656
1182	1177	2686
1183	1263	431
1184	1044	729
1185	1832	577
1186	716	16019
1187	768	2648
1188	970	685
1189	2468	16205
1190	866	1746
1191	1166	808
1192	838	421
1193	805	945
1194	9274	40692
1195	1128	833
1196	1062	792
1197	743	456
1198	2685	9790
1199	1653	4302
1200	767	654
1201	1257	1416
1202	3879	7079
1203	1056	2901
1204	1562	1987
1205	939	750
1206	1118	1427
1207	4438	27684
1208	1116	1377
1209	1161	1549
1210	853	1667
1211	1387	518
1212	1168	7957
1213	2175	5386
1214	1099	2430
1215	1506	5406
1216	1757	916
1217	3210	3686
1218	1124	1304
1219	1293	3774
1220	976	725
1221	7217	12315
1222	1989	4827
1223	794	1137
1224	1042	566
1225	2583	2726
1226	1187	5357
1227	644	548
1228	3678	6882
1229	4277	25188
1230	3165	9508
1231	995	1225
1232	874	2113
1233	877	637
1234	620	399
1235	1549	14481
1236	1411	4197
1237	950	557
1238	922	1015
1239	597	329
1240	1758	964
1241	1058	2731
1242	1364	1174
1243	5879	17966
1244	1050	1288
1245	751	511
1246	1035	1402
1247	5824	37386
1248	1410	2622
1249	1158	2051
1250	1539	1008
1251	687	996
1252	837	1103
1253	5116	14244
1254	678	274
1255	5667	29915
1256	799	863
1257	1670	3476
1258	1020	971
1259	2306	20878
1260	1356	3034
1261	11322	33408
1262	2582	11184
1263	2241	7587
1264	2766	18012
1265	973	2242
1266	1085	905
1267	673	914
1268	688	650
1269	2939	13038
1270	7719	18223
1271	960	5185
1272	2984	26657
1273	489	531
1274	1534	585
1275	548	309
1276	1148	5640
1277	5329	28528
1278	1002	940
1279	1683	4166
1280	1464	2279
1281	913	1406
1282	1083	1245
1283	1251	16035
1284	1318	6511
1285	1252	2637
1286	1342	864
1287	910	535
1288	979	1525
1289	1406	3542
1290	2361	3389
1291	5588	43256
1292	918	936
1293	1000	3007
1294	986	713
1295	1173	225
1296	2016	10594
1297	1330	6814
1298	1706	2168
1299	4462	11486
1300	2463	3434
1301	2855	8113
1302	927	569
1303	545	292
1304	1392	1315
1305	3009	4384
1306	677	952
1307	1986	2239
1308	642	529
1309	2420	817
1310	2422	2875
1311	1695	5446
1312	1346	1196
1313	2395	2770
1314	940	1010
1315	815	596
1316	2683	12898
1317	601	1559
1318	1408	2237
1319	907	788
1320	739	827
1321	1582	1219
1322	1744	1360
1323	3640	1962
1324	1114	600
1325	1662	10747
1326	570	378
1327	2082	4249
1328	1383	2189
1329	1515	2758
1330	732	493
1331	1242	1072
1332	1306	4739
1333	2102	3721
1334	1103	1039
1335	615	515
1336	772	584
1337	840	25508
1338	861	1398
1339	1347	1718
1340	906	413
1341	1646	438
1342	1482	1756
1343	1005	641
1344	1379	1825
1345	7148	22602
1346	919	315
1347	9848	22377
1348	2169	2060
1349	1368	1417
1350	1380	1213
1351	1186	653
1352	1230	4484
1353	1394	9706
1354	1789	4740
1355	1866	2163
1356	1935	11425
1357	1027	689
1358	1100	2824
1359	915	366
1360	2368	2106
1361	928	1577
1362	2799	13028
1363	1366	3818
1364	2380	5989
1365	2366	11377
1366	3131	38669
1367	1155	1030
1368	1246	4722
1369	1389	434
1370	1846	2776
1371	4781	27131
1372	6492	16169
1373	750	782
1374	878	796
1375	758	1309
1376	777	439
1377	1381	841
1378	839	1043
1379	901	646
1380	1839	2942
1381	2408	4333
1382	765	1037
1383	1944	622
1384	1154	793
1385	774	931
1386	2740	2814
1387	603	562
1388	1200	1130
1389	606	779
1390	4013	18869
1391	949	638
1392	1445	2225
1393	769	621
1394	3628	12191
1395	7859	15203
1396	9323	23005
1397	1328	2166
1398	7125	32021
1399	3482	11814
1400	6937	10229
1401	1933	5281
1402	1460	1069
1403	1196	1339
1404	944	1612
1405	2093	2863
1406	1787	6199
1407	1599	2253
1408	980	1906
1409	1856	1232
1410	1564	948
1411	1401	2033
1412	7095	14086
1413	6534	10629
1414	1575	6677
1415	932	7129
1416	1675	1694
1417	3468	3922
1418	1828	3728
1419	1483	1586
1420	717	528
1421	784	670
1422	797	1734
1423	885	324
1424	2189	8639
1425	959	2044
1426	7274	20781
1427	685	406
1428	1102	1724
1429	1081	1458
1430	1523	3259
1431	909	2498
1432	4059	10676
1433	1212	2295
1434	8697	37931
1435	1223	13051
1436	1522	2613
1437	1436	1842
1438	2612	2595
1439	3037	5241
1440	2289	732
1441	2123	1041
1442	2927	9178
1443	1126	3330
1444	2542	2090
1445	2304	16313
1446	1879	4274
1447	1418	1241
1448	1201	316
1449	658	977
1450	802	741
1451	1822	1713
1452	1540	1999
1453	1390	1952
1454	9686	25921
1455	1674	3504
1456	898	289
1457	686	311
1458	814	4514
1459	1122	1747
1460	10265	44739
1461	1123	1160
1462	2462	3836
1463	997	958
1464	4199	40599
1465	1643	3573
1466	2497	5578
1467	1269	2743
1468	1687	4383
1469	4782	4947
1470	2200	2801
1471	5385	30184
1472	1847	3192
1473	1376	11793
1474	1302	102
1475	1125	1204
1476	1638	5777
1477	748	731
1478	1182	2118
1479	1082	1737
1480	1290	5542
1481	1141	4808
1482	1550	2059
1483	657	25708
1484	3636	7500
1485	2382	9334
1486	5020	26055
1487	1174	1326
1488	1093	1316
1489	1377	3151
1490	787	1282
1491	6054	12588
1492	638	1164
1493	2991	42273
1494	1571	2883
1495	933	3163
1496	851	281
1497	1819	746
1498	1316	1175
1499	1145	4020
1500	848	2129
1501	775	843
1502	2415	1774
1503	7864	8409
1504	4548	14680
1505	1204	878
1506	3567	9562
1507	5499	34974
1508	1329	2775
1509	1311	1897
1510	935	656
1511	8673	22282
1512	1855	1273
1513	1628	4585
1514	2122	3225
1515	4906	39399
1516	3598	13966
1517	2056	1625
1518	872	677
1519	2862	12359
1520	5125	33984
1521	1095	773
1522	916	1244
1523	2353	1359
1524	886	1025
1525	4157	22796
1526	1015	1768
1527	5073	9230
1528	1651	2032
1529	5373	8290
1530	1288	401
1531	5015	42260
1532	1472	1411
1533	1561	1118
1534	982	747
1535	870	2671
1536	2069	2396
1537	1546	1593
1538	1030	1520
1539	1791	671
1540	1325	783
1541	1893	2786
1542	846	1115
1543	2067	2966
1544	2816	3623
1545	1094	2420
1546	1270	616
1547	7568	30918
1548	1672	9188
1549	2111	9601
1550	1262	3052
1551	3811	5484
1552	2840	25769
1553	2888	1554
1554	7894	20696
1555	5185	16457
1556	773	1192
1557	1624	727
1558	7047	17050
1559	3874	7334
1560	2524	6255
1561	2929	3431
1562	795	1034
1563	1220	1279
1564	1208	1428
1565	3110	13492
1566	1341	1093
1567	3495	3208
1568	1017	726
1569	2155	4179
1570	10428	37193
1571	1301	2292
1572	1143	1349
1573	864	820
1574	1592	1313
1575	1146	1073
1576	4280	5704
1577	1620	1633
1578	1484	3373
1579	708	908
1580	465	663
1581	1399	286
1582	5738	38921
1583	821	517
1584	3813	7871
1585	1222	987
1586	1809	1959
1587	2356	1585
1588	1491	1431
1589	999	481
1590	2136	1836
1591	11026	9014
1592	9449	11138
1593	2225	24847
1594	1452	1604
1595	1690	465
1596	812	754
1597	1191	3194
1598	1807	1552
1599	4513	27531
1600	883	1331
1601	3925	26777
1602	1179	634
1603	2084	3552
1604	1676	1048
1605	990	794
1606	1378	2860
1607	6017	25413
1608	871	778
1609	1516	1385
1610	1684	1824
1611	1458	994
1612	1357	2650
1613	6437	17344
1614	2701	7982
1615	1759	527
1616	1891	2248
1617	1051	1342
1618	2072	3766
1619	2032	8320
1620	5277	28863
1621	1429	1497
1622	5842	25800
1623	1508	1551
1624	3378	18119
1625	1586	3419
1626	1013	591
1627	1481	1820
1628	3220	9205
1629	5846	29554
1630	14588	8469
1631	760	1051
1632	793	7277
1633	4806	33370
1634	3118	8553
1635	1117	2512
1636	1443	1657
1637	648	3077
1638	1184	1266
1639	1499	13672
1640	1423	3328
1641	1241	341
1642	1038	1028
1643	1871	1478
1644	1948	2669
1645	1612	1409
1646	1497	2411
1647	881	895
1648	1480	2574
1649	2292	2991
1650	961	606
1651	2070	5905
1652	3597	26909
1653	4602	3343
1654	5632	7295
1655	3819	4272
1656	3645	4853
1657	2843	5841
1658	1194	4023
1659	1107	1887
1660	987	751
1661	8624	32249
1662	3417	2380
1663	1422	901
1664	1253	1002
1665	1063	1945
1666	3887	26954
1667	1237	1994
1668	1727	1105
1669	4852	25112
1670	4436	23325
1671	1142	1861
1672	2107	2313
1673	1109	2020
1674	1097	798
1675	1637	1488
1676	1229	269
1677	1300	1058
1678	2327	2126
1679	1359	2988
1680	1343	1495
1681	3451	4715
1682	1446	1346
1683	1256	1448
1684	1225	2010
1685	1428	1155
1686	884	11900
1687	1055	627
1688	2688	2799
1689	1806	2520
1690	857	360
1691	2562	1482
1692	1254	521
1693	4741	13795
1694	1816	2402
1695	1273	2747
1696	3029	2326
1697	860	1019
1698	3573	633
1699	1188	2130
1700	5618	22780
1701	1894	5278
1702	1702	1550
1703	5950	35085
1704	2152	13812
1705	1679	2638
1706	1739	1104
1707	956	775
1708	1432	2277
1709	7144	5529
1710	1802	305
1711	1588	2537
1712	2018	1287
1713	7026	22782
1714	983	199
1715	3453	37192
1716	3279	4704
1717	902	998
1718	4560	13184
1719	1049	890
1720	2565	1591
1721	993	1595
1722	1018	647
1723	527	3185
1724	4300	20421
1725	1151	2399
1726	5674	4901
1727	1559	1849
1728	1369	489
1729	7503	11626
1730	1896	1704
1731	1837	797
1732	1617	2069
1733	1865	876
1734	1794	2744
1735	1371	1389
1736	1916	2552
1737	1224	933
1738	1658	3847
1739	1742	3216
1740	7085	12241
1741	1384	1863
1742	1031	1341
1743	2199	2518
1744	2013	2502
1745	1008	1616
1746	1435	1588
1747	1526	4229
1748	942	2629
1749	1580	7424
1750	1313	927
1751	3097	1980
1752	1560	2440
1753	893	294
1754	3633	12674
1755	2552	951
1756	2120	5093
1757	621	243
1758	2553	4433
1759	5034	9971
1760	2075	1971
1761	829	453
1762	7307	12699
1763	1728	1250
1764	6028	23823
1765	1830	733
1766	826	1085
1767	2957	1521
1768	2179	2246
1769	1671	1492
1770	3681	9134
1771	4018	15402
1772	2177	879
1773	873	982
1774	1247	13137
1775	1511	2341
1776	792	669
1777	1877	441
1778	1915	2845
1779	631	17299
1780	625	345
1781	6911	18633
1782	741	452
1783	897	1462
1784	2563	8711
1785	1199	947
1786	1075	2092
1787	5935	22599
1788	1129	1614
1789	2672	8047
1790	1767	6584
1791	1754	4799
1792	1775	3469
1793	2409	4186
1794	2739	942
1795	1801	1829
1796	937	6825
1797	5087	14799
1798	2087	15383
1799	1160	1941
1800	1152	761
1801	2322	3708
1802	2006	1813
1803	1959	2158
1804	2064	2582
1805	1478	2700
1806	1583	2861
1807	1912	1263
1808	925	1506
1809	1171	2028
1810	1466	485
1811	1439	411
1812	5565	28895
1813	610	3687
1814	1029	1931
1815	3163	888
1816	1424	1826
1817	1417	2043
1818	926	2259
1819	2760	1040
1820	5925	1589
1821	3077	3097
1822	1354	1514
1823	921	668
1824	1322	926
1825	1039	1558
1826	1425	1261
1827	1333	1198
1828	1185	1726
1829	4499	31255
1830	2541	2337
1831	3333	1509
1832	4932	20909
1833	2291	1477
1834	1361	1925
1835	798	849
1836	1606	1258
1837	1723	5215
1838	1598	2487
1839	7890	35637
1840	4345	7415
1841	1576	907
1842	811	1461
1843	3743	5492
1844	2224	1068
1845	782	803
1846	3301	9460
1847	1331	6017
1848	3740	2980
1849	4530	13952
1850	5676	12583
1851	1885	1074
1852	2895	9329
1853	4041	4427
1854	981	1866
1855	1779	2045
1856	1594	1629
1857	1069	1142
1858	1150	1384
1859	2403	4063
1860	5160	25884
1861	1064	1991
1862	1810	1566
1863	5436	37079
