636	928
637	1003
638	656
639	772
640	388
641	536
642	785
643	841
644	937
645	706
646	1639
647	610
648	1097
649	554
650	755
651	825
652	482
653	620
654	832
655	1125
656	747
657	791
658	319
659	903
660	947
661	1121
662	700
663	1098
664	780
665	531
666	353
667	668
668	649
669	769
670	361
671	215
672	411
673	771
674	646
675	602
676	770
677	2160
678	242
679	640
680	847
681	541
682	774
683	743
684	830
685	800
686	827
687	839
688	753
689	2065
690	621
691	977
692	762
693	921
694	535
695	508
696	894
697	455
698	895
699	719
700	840
701	1406
702	957
703	548
704	3558
705	838
706	731
707	749
708	530
709	734
710	390
711	852
712	583
713	1123
714	1322
715	988
716	1202
717	863
718	729
719	831
720	790
721	935
722	787
723	714
724	738
725	398
726	955
727	911
728	1043
729	1071
730	845
731	332
732	938
733	570
734	619
735	1276
736	1106
737	909
738	795
739	797
740	664
741	704
742	1139
743	887
744	713
745	1382
746	776
747	752
748	775
749	842
750	945
751	820
752	1007
753	727
754	718
755	1488
756	1049
757	661
758	1044
759	423
760	601
761	763
762	410
763	1622
764	691
765	778
766	163
767	861
768	1270
769	630
770	2074
771	850
772	599
773	905
774	2223
775	1264
776	1175
777	987
778	571
779	693
780	1408
781	858
782	533
783	1241
784	1917
785	860
786	836
787	214
788	2174
789	1027
790	437
791	856
792	908
793	767
794	588
795	1151
796	925
797	901
798	902
799	900
800	899
801	589
802	1046
803	660
804	924
805	2417
806	2141
807	345
808	1422
809	1755
810	1104
811	878
812	1084
813	949
814	3567
815	1087
816	579
817	1054
818	879
819	315
820	670
821	1191
822	1433
823	808
824	1127
825	907
826	871
827	834
828	703
829	959
830	1024
831	1022
832	855
833	1415
834	971
835	1890
836	1436
837	1315
838	1403
839	1495
840	757
841	1203
842	564
843	1134
844	1503
845	995
846	1534
847	528
848	1307
849	1579
850	1028
851	1042
852	884
853	576
854	826
855	897
856	1065
857	951
858	655
859	966
860	962
861	963
862	967
863	1052
864	872
865	968
866	782
867	1131
868	1058
869	458
870	869
871	705
872	1016
873	1031
874	639
875	1548
876	991
877	799
878	920
879	996
880	896
881	3501
882	932
883	818
884	1186
885	846
886	1110
887	854
888	997
889	2205
890	1037
891	1025
892	688
893	1947
894	572
895	1079
896	1258
897	1298
898	969
899	1826
900	756
901	1409
902	868
903	1009
904	597
905	961
906	1066
907	1039
908	1297
909	1386
910	1721
911	605
912	538
913	1259
914	1021
915	759
916	1308
917	1163
918	1250
919	1088
920	498
921	371
922	433
923	2295
924	837
925	1513
926	1095
927	1033
928	952
929	594
930	848
931	1797
932	870
933	965
934	906
935	4000
936	1077
937	1486
938	1053
939	1201
940	1047
941	1183
942	1117
943	1266
944	865
945	973
946	1048
947	1606
948	1051
949	1050
950	1197
951	1181
952	573
953	611
954	1080
955	1872
956	2204
957	1240
958	1312
959	1179
960	1281
961	873
962	1035
963	4254
964	648
965	974
966	1532
967	1045
968	1982
969	999
970	2189
971	1457
972	1198
973	2349
974	419
975	1426
976	1509
977	1439
978	1030
979	1214
980	1010
981	1219
982	1659
983	735
984	948
985	914
986	1416
987	892
988	983
989	1273
990	1405
991	919
992	1068
993	2240
994	6143
995	1232
996	1023
997	829
998	1412
999	2393
1000	1141
1001	2642
1002	1686
1003	1490
1004	1473
1005	1269
1006	1113
1007	916
1008	1217
1009	2094
1010	1034
1011	1132
1012	1005
1013	867
1014	2402
1015	744
1016	984
1017	746
1018	1119
1019	248
1020	1185
1021	1093
1022	1194
1023	1697
1024	1447
1025	1825
1026	136
1027	722
1028	1287
1029	1099
1030	1256
1031	1122
1032	1381
1033	690
1034	1320
1035	1249
1036	1208
1037	720
1038	4401
1039	964
1040	2151
1041	1245
1042	760
1043	874
1044	627
1045	1528
1046	1060
1047	1109
1048	976
1049	1248
1050	1026
1051	1190
1052	2143
1053	1325
1054	1277
1055	5457
1056	1076
1057	1236
1058	1397
1059	1147
1060	1193
1061	1152
1062	1158
1063	1159
1064	1155
1065	1154
1066	1177
1067	3654
1068	751
1069	1032
1070	1150
1071	1114
1072	1008
1073	1480
1074	322
1075	1321
1076	934
1077	2452
1078	1525
1079	1499
1080	1105
1081	1226
1082	1252
1083	844
1084	1170
1085	1100
1086	1328
1087	1338
1088	1156
1089	1302
1090	1017
1091	1040
1092	1000
1093	1142
1094	1268
1095	1165
1096	1396
1097	1253
1098	522
1099	1874
1100	1199
1101	1002
1102	1963
1103	1317
1104	4281
1105	2475
1106	975
1107	1137
1108	1399
1109	1234
1110	1873
1111	960
1112	939
1113	2277
1114	1550
1115	913
1116	758
1117	1576
1118	1655
1119	1108
1120	1540
1121	1006
1122	2342
1123	728
1124	1061
1125	1144
1126	2107
1127	890
1128	2118
1129	1129
1130	1524
1131	1167
1132	715
1133	981
1134	2398
1135	1101
1136	857
1137	555
1138	1157
1139	1305
1140	1280
1141	1463
1142	674
1143	1096
1144	1378
1145	1073
1146	1295
1147	2142
1148	1263
1149	1243
1150	1075
1151	1374
1152	2285
1153	1313
1154	1184
1155	1206
1156	1742
1157	1429
1158	1120
1159	1275
1160	1339
1161	2428
1162	1057
1163	1423
1164	1790
1165	1239
1166	1398
1167	1859
1168	2187
1169	1391
1170	1512
1171	1255
1172	1364
1173	1128
1174	650
1175	1111
1176	910
1177	4903
1178	4224
1179	1402
1180	2146
1181	1309
1182	1146
1183	1094
1184	1227
1185	1684
1186	1015
1187	1018
1188	3582
1189	1260
1190	1395
1191	1394
1192	3503
1193	408
1194	1222
1195	1261
1196	810
1197	1461
1198	2134
1199	1329
1200	1459
1201	223
1202	1153
1203	1343
1204	1345
1205	1441
1206	1347
1207	1349
1208	1348
1209	1346
1210	2007
1211	1342
1212	1340
1213	1341
1214	1344
1215	2004
1216	2006
1217	2005
1218	1467
1219	4865
1220	2314
1221	1700
1222	1444
1223	1133
1224	1443
1225	1333
1226	1069
1227	1731
1228	1279
1229	4973
1230	1834
1231	877
1232	1324
1233	1278
1234	1946
1235	1377
1236	3509
1237	1335
1238	1334
1239	2858
1240	1138
1241	1160
1242	933
1243	2358
1244	1625
1245	4100
1246	2416
1247	1577
1248	786
1249	1808
1250	2572
1251	1477
1252	1489
1253	943
1254	1813
1255	1815
1256	1196
1257	1812
1258	1353
1259	2407
1260	1571
1261	3899
1262	1323
1263	2201
1264	1454
1265	1385
1266	1332
1267	1254
1268	1458
1269	6058
1270	1566
1271	1646
1272	1492
1273	1400
1274	1319
1275	1376
1276	1703
1277	970
1278	811
1279	1472
1280	1267
1281	1235
1282	816
1283	1653
1284	1484
1285	1233
1286	2598
1287	2108
1288	2434
1289	396
1290	1414
1291	998
1292	1074
1293	1288
1294	985
1295	1938
1296	3539
1297	1706
1298	2445
1299	1460
1300	1171
1301	1727
1302	1876
1303	2167
1304	4551
1305	2481
1306	1854
1307	1775
1308	1086
1309	1685
1310	1621
1311	1847
1312	1744
1313	1421
1314	1301
1315	1572
1316	1413
1317	1863
1318	4112
1319	629
1320	1428
1321	1470
1322	1284
1323	1900
1324	815
1325	1188
1326	1567
1327	1116
1328	1483
1329	1911
1330	1215
1331	923
1332	2271
1333	4634
1334	1857
1335	1090
1336	412
1337	1522
1338	1464
1339	1909
1340	1500
1341	1418
1342	1627
1343	1544
1344	1359
1345	5048
1346	1314
1347	1679
1348	1677
1349	1738
1350	1145
1351	1481
1352	1531
1353	1427
1354	2583
1355	1709
1356	551
1357	2562
1358	1565
1359	1787
1360	1220
1361	1575
1362	2194
1363	1785
1364	2224
1365	1932
1366	1237
1367	1310
1368	2586
1369	1582
1370	1789
1371	2367
1372	1578
1373	1004
1374	1624
1375	1586
1376	1504
1377	1862
1378	1588
1379	299
1380	1360
1381	1894
1382	1778
1383	989
1384	1505
1385	581
1386	1935
1387	1445
1388	1650
1389	1568
1390	6134
1391	1817
1392	823
1393	1180
1394	1664
1395	2097
1396	1837
1397	1583
1398	539
1399	1274
1400	1642
1401	1466
1402	982
1403	1751
1404	1455
1405	1300
1406	4018
1407	1543
1408	1914
1409	1510
1410	1913
1411	1819
1412	1918
1413	1482
1414	590
1415	2305
1416	1551
1417	1771
1418	1508
1419	1546
1420	1358
1421	4552
1422	2242
1423	1574
1424	1733
1425	1675
1426	2353
1427	2545
1428	1355
1429	4319
1430	3819
1431	1242
1432	1587
1433	2292
1434	1957
1435	1350
1436	1802
1437	1597
1438	1601
1439	1603
1440	2554
1441	1598
1442	1605
1443	1602
1444	1590
1445	1610
1446	1866
1447	1594
1448	1607
1449	1613
1450	1596
1451	1599
1452	1591
1453	1615
1454	1592
1455	1604
1456	1609
1457	1595
1458	1748
1459	1612
1460	1614
1461	2307
1462	447
1463	2530
1464	1207
1465	1417
1466	1794
1467	1611
1468	4008
1469	978
1470	3916
1471	1843
1472	843
1473	1580
1474	1623
1475	1440
1476	1968
1477	1063
1478	2115
1479	1563
1480	1585
1481	1442
1482	1763
1483	1530
1484	2019
1485	1969
1486	1824
1487	1379
1488	1446
1489	2502
1490	992
1491	1299
1492	2276
1493	2067
1494	1961
1495	1762
1496	2527
1497	1853
1498	1469
1499	1877
1500	1462
1501	1921
1502	1161
1503	1229
1504	2112
1505	1511
1506	1881
1507	1867
1508	2243
1509	608
1510	1562
1511	237
1512	3808
1513	2072
1514	1453
1515	1516
1516	2280
1517	1617
1518	2104
1519	1955
1520	1401
1521	2385
1522	4720
1523	1920
1524	1962
1525	3805
1526	2235
1527	1743
1528	2304
1529	1791
1530	1641
1531	1869
1532	3507
1533	1437
1534	1211
1535	1749
1536	1959
1537	1858
1538	1272
1539	2159
1540	1373
1541	2423
1542	1012
1543	1829
1544	2290
1545	1539
1546	1801
1547	1691
1548	2300
1549	1554
1550	1795
1551	1316
1552	1772
1553	794
1554	5125
1555	5894
1556	3595
1557	1465
1558	1919
1559	2122
1560	3541
1561	2542
1562	1514
1563	600
1564	1663
1565	1651
1566	4621
1567	979
1568	1944
1569	3596
1570	1925
1571	2164
1572	1561
1573	2085
1574	2467
1575	2528
1576	721
1577	1569
1578	1662
1579	733
1580	2145
1581	587
1582	3543
1583	1527
1584	1774
1585	1618
1586	2591
1587	3817
1588	1784
1589	1367
1590	2219
1591	301
1592	1912
1593	5996
1594	1218
1595	4329
1596	2172
1597	4359
1598	1842
1599	1366
1600	1690
1601	2068
1602	1652
1603	3995
1604	1666
1605	4357
1606	4784
1607	3601
1608	4183
1609	1372
1610	3816
1611	1478
1612	219
1613	1973
1614	1811
1615	2162
1616	1083
1617	833
1618	1702
1619	2287
1620	2714
1621	3524
1622	1954
1623	3709
1624	4876
1625	2729
1626	1887
1627	669
1628	1929
1629	2660
1630	1619
1631	1130
1632	2230
1633	2092
1634	5834
1635	2707
1636	2614
1637	696
1638	1491
1639	4758
1640	1948
1641	256
1642	1456
1643	2682
1644	2392
1645	1529
1646	1536
1647	5633
1648	1091
1649	5288
1650	1958
1651	2181
1652	1796
1653	1136
1654	1836
1655	1435
1656	1560
1657	1806
1658	4927
1659	2761
1660	2128
1661	2308
1662	2135
1663	2415
1664	4242
1665	2351
1666	2625
1667	2617
1668	1680
1669	1850
1670	1118
1671	1807
1672	4282
1673	1195
1674	3638
1675	578
1676	796
1677	2163
1678	1283
1679	929
1680	4136
1681	1800
1682	3904
1683	1450
1684	3743
1685	2246
1686	6463
1687	518
1688	1777
1689	1224
1690	1638
1691	1636
1692	2838
1693	1898
1694	1626
1695	3897
1696	1736
1697	1438
1698	4003
1699	3540
1700	1729
1701	711
1702	2369
1703	2138
1704	2313
1705	1903
1706	1768
1707	1734
1708	4107
1709	5066
1710	1698
1711	2433
1712	2238
1713	1311
1714	3720
1715	1899
1716	1711
1717	3672
1718	1940
1719	4711
1720	1910
1721	2133
1722	1939
1723	1845
1724	1635
1725	3996
1726	2394
1727	2265
1728	1849
1729	4247
1730	2237
1731	1964
1732	5490
1733	1966
1734	2317
1735	2225
1736	5117
1737	6027
1738	2301
1739	1782
1740	1951
1741	3637
1742	1855
1743	1943
1744	2405
1745	1389
1746	1616
1747	1950
1748	4943
1749	2116
1750	2391
1751	1737
1752	2753
1753	525
1754	2084
1755	1835
1756	5037
1757	2466
1758	2177
1759	2371
1760	2103
1761	1502
1762	2229
1763	1013
1764	1658
1765	1779
1766	3711
1767	1792
1768	3987
1769	1124
1770	3755
1771	1728
1772	2184
1773	1805
1774	1187
1775	2275
1776	1688
1777	1246
1778	5057
1779	1956
1780	1608
1781	1411
1782	3520
1783	1589
1784	2734
1785	1931
1786	5272
1787	4009
1788	1724
1789	3926
1790	2273
1791	559
1792	3686
1793	1981
1794	1517
1795	2299
1796	1884
1797	1648
1798	2912
1799	4806
1800	2370
1801	3850
1802	2154
1803	1846
1804	3513
1805	2760
1806	1976
1807	881
1808	4109
1809	2176
1810	994
1811	1974
1812	3958
1813	1978
1814	4732
1815	1924
1816	4169
1817	2571
1818	5279
1819	1960
1820	1971
1821	4889
1822	2549
1823	1699
1824	1696
1825	8544
1826	2279
1827	1949
1828	2396
1829	1923
1830	2516
1831	2596
1832	1977
1833	3586
1834	1967
1835	1905
1836	2536
1837	1735
1838	1980
1839	1747
1840	1975
1841	1754
1842	1746
1843	1827
1844	2418
1845	1780
1846	1750
1847	2745
1848	1989
1849	4065
1850	2038
1851	2015
1852	3670
1853	2014
1854	2114
1855	1985
1856	2022
1857	2030
1858	2718
1859	2020
1860	2035
1861	2018
1862	2341
1863	4489
1864	1996
1865	4211
1866	3148
1867	2024
1868	3128
1869	4069
1870	4064
1871	3244
1872	2012
1873	2021
1874	4767
1875	4531
1876	2037
1877	1994
1878	2050
1879	3459
1880	1992
1881	2011
1882	1987
1883	2046
1884	2045
1885	1990
1886	2036
1887	2013
1888	1993
1889	2027
1890	2043
1891	2054
1892	2127
1893	1997
1894	2325
1895	2991
1896	2017
1897	2000
1898	2009
1899	2188
1900	2039
1901	2002
1902	3152
1903	1986
1904	2025
1905	2338
1906	2023
1907	2008
1908	2047
1909	2033
1910	2055
1911	2438
1912	2052
1913	1988
1914	2057
1915	2010
1916	2044
1917	2059
1918	3375
1919	2336
1920	1984
1921	1999
1922	1983
1923	2053
1924	2031
1925	2034
1926	2032
1927	2040
1928	2003
1929	2048
1930	1991
1931	3053
1932	2056
1933	2051
1934	2333
1935	2060
1936	2574
1937	2335
1938	3941
1939	5281
1940	2149
1941	520
1942	2680
1943	2249
1944	2026
1945	4175
1946	2215
1947	3693
1948	1182
1949	1059
1950	4015
1951	2504
1952	652
1953	6375
1954	2668
1955	1166
1956	6491
1957	2381
1958	1804
1959	2737
1960	1584
1961	1689
1962	2088
1963	1930
1964	2216
1965	1945
1966	689
1967	2627
1968	5085
1969	2098
1970	2161
1971	1292
1972	7511
1973	1687
1974	1213
1975	2209
1976	972
1977	2715
1978	1933
1979	2183
1980	3975
1981	1937
1982	2688
1983	2195
1984	1856
1985	2364
1986	5359
1987	1965
1988	1672
1989	2746
1990	2041
1991	4860
1992	1886
1993	1852
1994	2117
1995	178
1996	469
1997	2560
1998	2284
1999	1210
2000	4659
2001	4250
2002	2058
2003	4234
2004	4837
2005	2129
2006	1998
2007	1526
2008	4020
2009	2297
2010	2401
2011	2626
2012	2772
2013	1942
2014	1979
2015	2270
2016	1893
2017	2399
2018	4920
2019	3628
2020	1388
2021	1756
2022	3782
2023	954
2024	2623
2025	4910
2026	3568
2027	6765
2028	4305
2029	3563
2030	1816
2031	3551
2032	4277
2033	4134
2034	1126
2035	3042
2036	4173
2037	2355
2038	3671
2039	1493
2040	2202
2041	680
2042	4110
2043	2446
2044	1001
2045	1674
2046	1011
2047	2731
2048	2768
2049	3994
2050	1337
2051	2432
2052	1174
2053	2491
2054	1657
2055	3992
2056	2613
2057	1029
2058	1803
2059	1019
2060	2820
2061	2738
2062	5748
2063	781
2064	1225
2065	1952
2066	2266
2067	4123
2068	2600
2069	3757
2070	2500
2071	3834
2072	3886
2073	2324
2074	480
2075	1564
2076	4598
2077	1880
2078	1533
2079	1189
2080	2518
2081	2576
2082	1501
2083	1667
2084	519
2085	6128
2086	2099
2087	2334
2088	2312
2089	2247
2090	4656
2091	2426
2092	2211
2093	524
2094	6980
2095	3692
2096	2390
2097	1557
2098	4692
2099	2486
2100	2126
2101	3526
2102	2152
2103	4140
2104	2437
2105	1897
2106	1410
2107	2298
2108	3960
2109	2454
2110	1352
2111	2465
2112	2624
2113	3663
2114	761
2115	4284
2116	4172
2117	3825
2118	2029
2119	880
2120	2078
2121	2813
2122	792
2123	5489
2124	6818
2125	1809
2126	1038
2127	3517
2128	4736
2129	1559
2130	2248
2131	5126
2132	2413
2133	2634
2134	4310
2135	1244
2136	1404
2137	3986
2138	2346
2139	2750
2140	1841
2141	2063
2142	2698
2143	2872
2144	2484
2145	1840
2146	2356
2147	1838
2148	4571
2149	6394
2150	5168
2151	2329
2152	2228
2153	4127
2154	2291
2155	6749
2156	4648
2157	1879
2158	5752
2159	3880
2160	2241
2161	1468
2162	2173
2163	3882
2164	2539
2165	4605
2166	3796
2167	2377
2168	1547
2169	6562
2170	5821
2171	2792
2172	1620
2173	2573
2174	1362
2175	2692
2176	3956
2177	3650
2178	2233
2179	2389
2180	4014
2181	5450
2182	2699
2183	2526
2184	2697
2185	2028
2186	3576
2187	5900
2188	4006
2189	1555
2190	4975
2191	2105
2192	2310
2193	3865
2194	1425
2195	2610
2196	2217
2197	2383
2198	2701
2199	5143
2200	2501
2201	1860
2202	6252
2203	3826
2204	1970
2205	2667
2206	4186
2207	3791
2208	5508
2209	2673
2210	3646
2211	3742
2212	3939
2213	2781
2214	2449
2215	1757
2216	2658
2217	3918
2218	1878
2219	6553
2220	1172
2221	4328
2222	5779
2223	3924
2224	1293
2225	6340
2226	2077
2227	2503
2228	4613
2229	4612
2230	4105
2231	1885
2232	993
2233	2373
2234	2262
2235	1212
2236	5757
2237	2515
2238	5367
2239	3745
2240	3789
2241	3950
2242	2719
2243	773
2244	4842
2245	3665
2246	2709
2247	1705
2248	1290
2249	4323
2250	4360
2251	3700
2252	3771
2253	980
2254	4548
2255	4597
2256	4616
2257	1231
2258	2733
2259	5734
2260	931
2261	2251
2262	2535
2263	4016
2264	5849
2265	1871
2266	2674
2267	2378
2268	1593
2269	2797
2270	5676
2271	2365
2272	3727
2273	2665
2274	4012
2275	5172
2276	3522
2277	2165
2278	1518
2279	2547
2280	1720
2281	2505
2282	3609
2283	2463
2284	2156
2285	3920
2286	2250
2287	2559
2288	2125
2289	2352
2290	7342
2291	2725
2292	2570
2293	4170
2294	2691
2295	2804
2296	3629
2297	5192
2298	1848
2299	2196
2300	3618
2301	2411
2302	4898
2303	2801
2304	2708
2305	4116
2306	7324
2307	3614
2308	3811
2309	2082
2310	4959
2311	3845
2312	2427
2313	1474
2314	4742
2315	4405
2316	5553
2317	4379
2318	1681
2319	5742
2320	2604
2321	1883
2322	2380
2323	4225
2324	426
2325	2120
2326	3725
2327	1676
2328	3594
2329	1487
2330	2303
2331	2316
2332	2440
2333	4398
2334	1637
2335	2170
2336	2651
2337	3829
2338	4243
2339	4315
2340	2553
2341	2534
2342	4223
2343	4599
2344	2529
2345	4292
2346	2818
2347	1692
2348	2469
2349	1717
2350	2834
2351	1718
2352	2283
2353	4854
2354	6817
2355	3974
2356	2683
2357	828
2358	6100
2359	3758
2360	4607
2361	2607
2362	4185
2363	1357
2364	3536
2365	4467
2366	4251
2367	3756
2368	4693
2369	3848
2370	2471
2371	3562
2372	3635
2373	4969
2374	2267
2375	2666
2376	2848
2377	2482
2378	5568
2379	4358
2380	5978
2381	4179
2382	1306
2383	1907
2384	4325
2385	2740
2386	2348
2387	1799
2388	3964
2389	1694
2390	2281
2391	1818
2392	676
2393	1822
2394	1693
2395	4570
2396	2568
2397	1238
2398	2071
2399	4649
2400	2773
2401	3911
2402	1915
2403	2806
2404	3925
2405	7159
2406	6006
2407	1176
2408	3604
2409	2397
2410	4108
2411	1247
2412	2473
2413	801
2414	2106
2415	1523
2416	4403
2417	4945
2418	2412
2419	5716
2420	941
2421	638
2422	4638
2423	5646
2424	3929
2425	5075
2426	5107
2427	4340
2428	5286
2429	1351
2430	2492
2431	4011
2432	3753
2433	3525
2434	4352
2435	1831
2436	4153
2437	4793
2438	3578
2439	1661
2440	2363
2441	1759
2442	5095
2443	2786
2444	2193
2445	1103
2446	1169
2447	5480
2448	3741
2449	3533
2450	6966
2451	3617
2452	4137
2453	2226
2454	2232
2455	3572
2456	2083
2457	4595
2458	2580
2459	2331
2460	2706
2461	2640
2462	2268
2463	2274
2464	2747
2465	466
2466	2720
2467	4165
2468	3532
2469	2672
2470	2796
2471	4965
2472	4868
2473	2269
2474	1701
2475	3913
2476	5594
2477	4812
2478	2490
2479	4727
2480	1168
2481	2622
2482	3590
2483	2255
2484	2444
2485	3545
2486	2321
2487	3516
2488	3530
2489	2841
2490	2832
2491	5333
2492	3840
2493	2595
2494	2821
2495	2359
2496	2282
2497	4374
2498	4246
2499	3621
2500	1434
2501	7105
2502	5061
2503	5644
2504	2158
2505	4162
2506	436
2507	8043
2508	2705
2509	1776
2510	4002
2511	2221
2512	2606
2513	1649
2514	2461
2515	2302
2516	1660
2517	2647
2518	3931
2519	2696
2520	2653
2521	2379
2522	1449
2523	6648
2524	1448
2525	2635
2526	2384
2527	5365
2528	2819
2529	2447
2530	3577
2531	3760
2532	5791
2533	1640
2534	5289
2535	5469
2536	8830
2537	5183
2538	2840
2539	2061
2540	5551
2541	859
2542	6577
2543	2752
2544	1644
2545	2751
2546	4182
2547	2514
2548	6266
2549	2602
2550	3740
2551	2654
2552	4737
2553	4724
2554	3565
2555	3989
2556	2136
2557	1868
2558	2652
2559	2564
2560	2811
2561	3851
2562	2789
2563	2829
2564	2730
2565	1810
2566	2895
2567	2076
2568	2357
2569	8815
2570	4386
2571	5651
2572	3608
2573	2289
2574	3936
2575	4240
2576	2633
2577	3623
2578	6630
2579	2631
2580	2843
2581	3515
2582	3737
2583	6928
2584	4382
2585	8052
2586	1714
2587	3255
2588	3680
2589	2713
2590	4167
2591	2657
2592	1330
2593	2578
2594	5822
2595	1786
2596	5841
2597	2817
2598	3684
2599	2414
2600	1336
2601	3961
2602	4565
2603	4364
2604	2566
2605	10511
2606	1891
2607	2186
2608	2744
2609	2579
2610	2783
2611	5460
2612	3554
2613	2837
2614	5710
2615	2089
2616	2344
2617	2823
2618	2630
2619	3518
2620	2507
2621	2148
2622	5443
2623	2794
2624	4141
2625	305
2626	2831
2627	2086
2628	2476
2629	2671
2630	2739
2631	4783
2632	4838
2633	2637
2634	2782
2635	4554
2636	6810
2637	6546
2638	4032
2639	2175
2640	4709
2641	4029
2642	2891
2643	2257
2644	9119
2645	4560
2646	2896
2647	4891
2648	2435
2649	3702
2650	2585
2651	5825
2652	2581
2653	2777
2654	3813
2655	4106
2656	2049
2657	4230
