N,min_psi_emul,min_psi_model,kendall,mean_dist,common_users_prop
2,0.0246795,0.122545,1.0,3717.0,1.0
3,0.0132962,0.0409036,1.0,3720.0,0.6666666666666666
4,0.0115281,0.022779,0.6666666666666669,3719.0,0.75
5,0.00707264,0.0217305,0.6,3719.0,0.6
6,0.00705449,0.0208342,0.4666666666666666,3718.3333333333335,0.6666666666666666
7,0.00676817,0.0205122,0.4285714285714286,3718.0,0.8571428571428571
8,0.00670059,0.0161976,0.5714285714285714,3718.875,0.75
9,0.00622213,0.0148661,0.6666666666666666,3721.222222222222,0.6666666666666666
10,0.00621296,0.0145873,0.6888888888888888,3722.4,0.6
11,0.00615348,0.0130376,0.7454545454545454,3723.909090909091,0.5454545454545454
12,0.00600937,0.0129211,0.5757575757575757,3722.75,0.6666666666666666
13,0.0054696,0.0126794,0.564102564102564,3722.6153846153848,0.6153846153846154
14,0.00527524,0.0119038,0.4945054945054945,3721.785714285714,0.6428571428571429
15,0.00523558,0.0115334,0.4666666666666667,3721.3333333333335,0.6666666666666666
16,0.00496658,0.0103973,0.41666666666666663,3720.6875,0.75
17,0.00488412,0.0102911,0.4411764705882352,3720.8823529411766,0.7647058823529411
18,0.00466055,0.00986084,0.5032679738562092,3753.6111111111113,0.7222222222222222
19,0.00456843,0.00892445,0.543859649122807,3753.2105263157896,0.6842105263157895
20,0.00454685,0.00891463,0.5263157894736842,3751.45,0.65
21,0.00436353,0.00890062,0.5047619047619049,3749.6666666666665,0.7142857142857143
22,0.0043589,0.0082867,0.5324675324675324,3749.2272727272725,0.6818181818181818
23,0.00434135,0.0077795,0.549407114624506,3748.478260869565,0.6521739130434783
24,0.00432759,0.00704321,0.5,3746.75,0.7083333333333334
25,0.00413664,0.00666693,0.5333333333333332,3748.68,0.68
26,0.00406731,0.0064927,0.5076923076923078,3747.1923076923076,0.7307692307692307
27,0.00401162,0.0063368,0.49287749287749294,3745.8888888888887,0.7407407407407407
28,0.00387225,0.00614256,0.4285714285714285,3744.1785714285716,0.75
29,0.00384192,0.00566438,0.4482758620689654,3743.6206896551726,0.7241379310344828
30,0.00374628,0.00555846,0.4666666666666667,3743.1666666666665,0.7
31,0.00371083,0.00552673,0.4709677419354839,3742.4193548387098,0.6774193548387096
32,0.00358594,0.00549353,0.5000000000000001,3747.34375,0.6875
33,0.00345763,0.00498974,0.4848484848484849,3746.181818181818,0.7272727272727273
34,0.00342922,0.00498678,0.4581105169340464,3744.9117647058824,0.7647058823529411
35,0.00340631,0.00492344,0.4789915966386554,3745.0285714285715,0.7428571428571429
36,0.00339288,0.00488005,0.47936507936507944,3744.25,0.75
37,0.0033726,0.00458988,0.4294294294294294,3742.810810810811,0.7567567567567568
38,0.00332147,0.00448319,0.44807965860597443,3742.815789473684,0.7631578947368421
39,0.00309363,0.00440954,0.46828609986504727,3743.5897435897436,0.7435897435897436
40,0.00308609,0.00423256,0.4897435897435898,3744.7,0.75
41,0.00308175,0.00402103,0.4902439024390244,3744.0243902439024,0.7560975609756098
42,0.00300105,0.00360881,0.4518002322880372,3742.7380952380954,0.7619047619047619
43,0.00297695,0.00350724,0.47065337763012177,3743.6511627906975,0.7674418604651163
44,0.0029752,0.00320155,0.4566596194503171,3742.681818181818,0.7727272727272727
45,0.00288886,0.00311787,0.46868686868686865,3742.866666666667,0.7777777777777778
46,0.00287918,0.00297947,0.48212560386473435,3743.391304347826,0.7608695652173914
47,0.00285927,0.00288351,0.45975948196114713,3742.31914893617,0.7659574468085106
48,0.00274122,0.00278014,0.45921985815602845,3741.6666666666665,0.7916666666666666
49,0.00273933,0.00272472,0.48129251700680264,3764.795918367347,0.7755102040816326
50,0.00267516,0.00267833,0.4873469387755102,3764.24,0.76
51,0.00257086,0.00266879,0.4933333333333334,3763.7450980392155,0.7450980392156863
52,0.00250887,0.00266161,0.493212669683258,3762.923076923077,0.7307692307692307
53,0.00246639,0.00264518,0.48040638606676345,3761.7169811320755,0.7358490566037735
54,0.00245788,0.00262285,0.4926624737945492,3761.8703703703704,0.7222222222222222
55,0.00245559,0.00257799,0.4814814814814815,3760.7272727272725,0.7272727272727273
56,0.002449,0.00253354,0.4961038961038961,3761.535714285714,0.7321428571428571
57,0.00240868,0.0024806,0.4912280701754386,3760.5263157894738,0.7368421052631579
58,0.00239229,0.00246745,0.49062310949788257,3759.7758620689656,0.7413793103448276
59,0.00239205,0.00242838,0.5032144944476913,3760.169491525424,0.7288135593220338
60,0.0023546,0.00227893,0.5163841807909605,3761.5833333333335,0.7166666666666667
61,0.00232599,0.00219205,0.5300546448087432,3764.6393442622953,0.7049180327868853
62,0.00231675,0.00217597,0.5081967213114754,3763.3064516129034,0.7096774193548387
63,0.00231032,0.0021027,0.5104966717869943,3763.031746031746,0.6984126984126984
64,0.00220988,0.00208636,0.49107142857142855,3761.78125,0.71875
65,0.00218124,0.0020726,0.48653846153846164,3760.9384615384615,0.7230769230769231
66,0.00216174,0.00198803,0.48904428904428904,3760.6060606060605,0.7121212121212122
67,0.00213324,0.00198796,0.4871099050203529,3759.9253731343283,0.7313432835820896
68,0.00212806,0.00197444,0.47497805092186124,3758.8676470588234,0.7352941176470589
69,0.00212217,0.00185937,0.46888320545609546,3757.942028985507,0.7391304347826086
70,0.00203589,0.00180078,0.45010351966873713,3756.7714285714287,0.7571428571428571
71,0.00201783,0.00177099,0.4462776659959759,3755.9295774647885,0.7605633802816901
72,0.00195836,0.00175384,0.45383411580594674,3755.847222222222,0.75
73,0.00192256,0.00172275,0.4497716894977169,3755.054794520548,0.7671232876712328
74,0.00190602,0.00172141,0.4601999259533507,3755.4054054054054,0.7567567567567568
75,0.00188633,0.00170451,0.47099099099099107,3755.84,0.7466666666666667
