N,min_psi_emul,min_psi_model,kendall,mean_dist,common_users_prop
2,0.0246795,0.0638813,-1.0,4.0,1.0
3,0.0132962,0.0475634,0.33333333333333337,8.0,0.6666666666666666
4,0.0115281,0.0180051,0.3333333333333334,7.25,0.75
5,0.00707264,0.0131892,0.39999999999999997,6.6,0.8
6,0.00705449,0.0128141,0.4666666666666666,6.0,0.6666666666666666
7,0.00676817,0.0123262,0.5238095238095238,6.0,0.7142857142857143
8,0.00670059,0.0119415,0.6428571428571428,7.125,0.625
9,0.00622213,0.0118157,0.7222222222222222,10.88888888888889,0.5555555555555556
10,0.00621296,0.0116374,0.6,10.1,0.5
11,0.00615348,0.0113183,0.6363636363636364,11.909090909090908,0.5454545454545454
12,0.00600937,0.0111508,0.5454545454545454,11.083333333333334,0.5
13,0.0054696,0.0101271,0.564102564102564,11.076923076923077,0.46153846153846156
14,0.00527524,0.00950504,0.45054945054945056,10.928571428571429,0.5714285714285714
15,0.00523558,0.00942349,0.37142857142857144,10.8,0.6
16,0.00496658,0.00909739,0.2833333333333333,10.875,0.625
17,0.00488412,0.00829476,0.3529411764705882,11.882352941176471,0.6470588235294118
18,0.00466055,0.00808714,0.4248366013071896,80.11111111111111,0.6111111111111112
19,0.00456843,0.00763326,0.47368421052631576,77.78947368421052,0.5789473684210527
20,0.00454685,0.00715972,0.35789473684210527,74.9,0.6
21,0.00436353,0.00714569,0.34285714285714286,71.61904761904762,0.6190476190476191
22,0.0043589,0.00713148,0.3939393939393939,70.72727272727273,0.5909090909090909
23,0.00434135,0.00705145,0.35968379446640314,68.1304347826087,0.6521739130434783
24,0.00432759,0.00702477,0.34057971014492755,65.70833333333333,0.6666666666666666
25,0.00413664,0.0065104,0.3866666666666666,66.92,0.64
26,0.00406731,0.00618393,0.37230769230769234,64.65384615384616,0.6538461538461539
27,0.00401162,0.00593685,0.36752136752136755,62.48148148148148,0.7037037037037037
28,0.00387225,0.0059285,0.328042328042328,60.857142857142854,0.75
29,0.00384192,0.00571765,0.3596059113300492,60.0,0.7241379310344828
30,0.00374628,0.00548902,0.3977011494252874,61.36666666666667,0.7
31,0.00371083,0.00537636,0.41935483870967744,60.54838709677419,0.6774193548387096
32,0.00358594,0.00537172,0.4516129032258065,72.21875,0.65625
33,0.00345763,0.00519538,0.4242424242424242,70.51515151515152,0.6666666666666666
