N,min_psi_emul,min_psi_model,kendall,mean_dist,common_users_prop
2,0.013292,0.0156015,1.0,71.5,0.3333333333333333
3,0.0106194,0.0143554,0.33333333333333337,70.33333333333333,1.0
4,0.00850022,0.010444,0.3333333333333334,70.5,0.6666666666666666
5,0.0075967,0.0101599,0.6,77.4,0.5
6,0.00708454,0.00734639,0.3333333333333333,75.5,0.8
7,0.00680751,0.00717649,0.4285714285714286,75.57142857142857,0.8333333333333334
8,0.00610658,0.00666127,0.2857142857142857,74.25,0.8571428571428571
9,0.00589097,0.00664497,0.3333333333333333,74.0,0.75
10,0.00570162,0.00631972,0.4222222222222222,74.0,0.6666666666666666
11,0.00560231,0.00611589,0.38181818181818183,73.36363636363636,0.7
12,0.00538373,0.00586437,0.2727272727272727,72.41666666666667,0.8181818181818182
13,0.00481561,0.00579637,0.3589743589743589,73.07692307692308,0.75
14,0.00429435,0.00541223,0.4065934065934066,73.0,0.7692307692307693
15,0.00423776,0.00523913,0.4476190476190477,73.13333333333334,0.7857142857142857
16,0.00406917,0.00500018,0.48333333333333334,73.25,0.7333333333333333
17,0.00398124,0.00482725,0.5294117647058822,73.6470588235294,0.75
18,0.0036515,0.00442121,0.5686274509803922,74.61111111111111,0.7058823529411765
19,0.00352724,0.00426502,0.5789473684210525,74.73684210526316,0.6666666666666666
20,0.00340085,0.00416875,0.5473684210526316,74.4,0.6842105263157895
21,0.00338255,0.0040337,0.5714285714285714,74.52380952380952,0.7
22,0.00336974,0.00401005,0.5930735930735931,74.63636363636364,0.7142857142857143
23,0.00332029,0.00391746,0.541501976284585,74.08695652173913,0.7272727272727273
24,0.00330441,0.00386356,0.536231884057971,73.95833333333333,0.6956521739130435
25,0.00327242,0.00360072,0.46666666666666656,73.16,0.75
26,0.00305665,0.00353495,0.5076923076923078,73.73076923076923,0.76
27,0.00275823,0.00337032,0.5270655270655271,73.92592592592592,0.7692307692307693
28,0.00272558,0.00335218,0.455026455026455,73.03571428571429,0.8148148148148148
29,0.00261462,0.00323463,0.4088669950738915,72.34482758620689,0.8571428571428571
30,0.0025228,0.00308856,0.44367816091954027,72.63333333333334,0.8620689655172413
31,0.00248852,0.00306,0.4322580645161291,72.25806451612904,0.8666666666666667
32,0.00248566,0.00305528,0.44758064516129037,72.15625,0.8709677419354839
33,0.00248179,0.00287468,0.4810606060606061,75.42424242424242,0.84375
34,0.00241757,0.00279326,0.42959001782531203,74.55882352941177,0.8484848484848485
35,0.0024116,0.00278145,0.4588235294117647,75.31428571428572,0.8235294117647058
36,0.00240995,0.00277564,0.43174603174603177,74.63888888888889,0.8285714285714286
37,0.00240513,0.00275343,0.43843843843843844,74.32432432432432,0.8611111111111112
38,0.00233058,0.00271922,0.4594594594594595,74.3157894736842,0.8378378378378378
39,0.00222612,0.00258808,0.46558704453441296,74.02564102564102,0.8421052631578947
40,0.00213694,0.00252846,0.4897435897435898,74.875,0.8461538461538461
41,0.00212169,0.00239671,0.4926829268292683,74.58536585365853,0.875
42,0.00211939,0.00234237,0.5098722415795587,75.02380952380952,0.8780487804878049
43,0.00206132,0.00222758,0.5083056478405316,74.67441860465117,0.9047619047619048
44,0.00206049,0.00220323,0.522198731501057,74.6590909090909,0.8837209302325582
45,0.00202284,0.00217335,0.5353535353535352,74.68888888888888,0.8863636363636364
46,0.00200396,0.00204457,0.5516908212560387,75.1086956521739,0.8666666666666667
47,0.00198463,0.00202392,0.5263644773358003,74.48936170212765,0.8695652173913043
48,0.00194008,0.0019923,0.5443262411347519,75.5625,0.851063829787234
49,0.00187579,0.00194255,0.5612244897959183,77.0204081632653,0.8541666666666666
50,0.00182775,0.00188102,0.5673469387755102,77.14,0.8367346938775511
51,0.00180542,0.00184207,0.5811764705882354,78.17647058823529,0.82
52,0.00180138,0.00180936,0.5957767722473606,79.65384615384616,0.8235294117647058
53,0.00179515,0.00168536,0.5631349782293179,78.83018867924528,0.8269230769230769
54,0.00176074,0.00166563,0.5723270440251571,79.44444444444444,0.8113207547169812
55,0.001746,0.00165893,0.587878787878788,82.14545454545454,0.7962962962962963
56,0.00169563,0.0016577,0.5870129870129871,81.89285714285714,0.8
57,0.00166393,0.00165745,0.5814536340852131,81.43859649122807,0.8035714285714286
58,0.00163571,0.00148438,0.5849969751966121,81.39655172413794,0.7894736842105263
59,0.00163193,0.00148418,0.5721800116890707,80.79661016949153,0.7931034482758621
60,0.00162787,0.00145307,0.5683615819209039,80.36666666666666,0.7966101694915254
61,0.00162294,0.00142617,0.5748633879781421,80.67213114754098,0.7833333333333333
62,0.00160192,0.00141265,0.5875198307773666,81.8225806451613,0.7704918032786885
63,0.00158477,0.00139512,0.590373783922171,81.76190476190476,0.7580645161290323
64,0.00150683,0.00138061,0.5982142857142857,82.34375,0.7619047619047619
65,0.00148744,0.00135481,0.5913461538461539,81.87692307692308,0.765625
66,0.0014274,0.00134164,0.599067599067599,82.43939393939394,0.7692307692307693
67,0.00142574,0.00133874,0.6010854816824966,82.58208955223881,0.7727272727272727
68,0.00141303,0.00132909,0.5864793678665495,81.95588235294117,0.7910447761194029
69,0.00136896,0.001319,0.597612958226769,83.6086956521739,0.7794117647058824
70,0.00136053,0.00129773,0.5983436853002071,83.55714285714286,0.7681159420289855
71,0.00135192,0.0012953,0.5983903420523139,83.47887323943662,0.7714285714285715
72,0.0013508,0.00129013,0.6048513302034428,83.90277777777777,0.7746478873239436
73,0.00131845,0.00128915,0.5981735159817352,83.56164383561644,0.7777777777777778
74,0.00130088,0.00127319,0.6045908922621251,83.97297297297297,0.7671232876712328
75,0.00129747,0.00124141,0.5884684684684686,83.28,0.7702702702702703
76,0.00126153,0.00124004,0.5852631578947369,83.01315789473684,0.7733333333333333
77,0.00122964,0.00123038,0.5857826384142174,82.93506493506493,0.7631578947368421
78,0.0012157,0.00121669,0.5857475857475857,82.8076923076923,0.7532467532467533
79,0.00120316,0.0012061,0.5832521908471276,82.62025316455696,0.7692307692307693
80,0.00119851,0.00118504,0.5765822784810126,82.2625,0.7848101265822784
81,0.00119266,0.00118348,0.5679012345679012,81.76543209876543,0.8
82,0.0011756,0.00118305,0.5706112616681723,81.73170731707317,0.8024691358024691
83,0.00116233,0.00117364,0.5627387599177196,81.25301204819277,0.8048780487804879
84,0.00114522,0.00116823,0.5536431440045898,80.73809523809524,0.8072289156626506
85,0.00113815,0.00112069,0.5568627450980392,80.70588235294117,0.8095238095238095
86,0.00113098,0.00109776,0.5660738714090288,81.26744186046511,0.8
87,0.00111034,0.00108654,0.5664260892809408,81.11494252873563,0.8023255813953488
88,0.00110976,0.00108605,0.5632183908045977,80.85227272727273,0.8045977011494253
89,0.0011094,0.0010825,0.5669050051072523,80.91011235955057,0.7954545454545454
90,0.00110121,0.00107055,0.5705368289637952,81.0,0.797752808988764
91,0.0010947,0.00106678,0.5746031746031746,81.10989010989012,0.8
92,0.00109443,0.00106651,0.5838509316770185,83.6195652173913,0.8021978021978022
93,0.00109244,0.00105555,0.5745675549322112,83.09677419354838,0.8043478260869565
94,0.00108375,0.00105344,0.5804163806909175,83.3936170212766,0.8064516129032258
95,0.00107869,0.00104444,0.5879059350503919,83.82105263157895,0.7978723404255319
96,0.00107682,0.00103762,0.588157894736842,83.6875,0.7894736842105263
97,0.00107678,0.00100114,0.5962199312714778,84.82474226804123,0.7916666666666666
98,0.00106337,0.00099196,0.5960446034083736,84.6734693877551,0.7938144329896907
99,0.00106282,0.000991206,0.603793032364461,86.23232323232324,0.7959183673469388
100,0.0010571,0.000982956,0.595959595959596,85.75,0.797979797979798
101,0.00104147,0.000978852,0.6023762376237625,86.57425742574257,0.79
102,0.00100857,0.000969917,0.5958066394874781,86.11764705882354,0.7920792079207921
103,0.000970725,0.000966117,0.592613744526937,85.81553398058253,0.7941176470588235
104,0.000954181,0.000959776,0.5929798356982824,85.6826923076923,0.7864077669902912
105,0.000948519,0.000944885,0.5934065934065934,85.55238095238096,0.7884615384615384
106,0.000947339,0.000930648,0.5989218328840972,86.09433962264151,0.7904761904761904
107,0.000946652,0.000910327,0.6018338917298537,86.1588785046729,0.7924528301886793
108,0.000945322,0.000902169,0.5908618899273104,85.57407407407408,0.8037383177570093
109,0.00093956,0.00090128,0.5885151206252124,85.30275229357798,0.8055555555555556
110,0.000938533,0.000896038,0.5756463719766471,84.61818181818182,0.8165137614678899
111,0.000935386,0.000886659,0.5747747747747748,84.3963963963964,0.8181818181818182
112,0.000890099,0.000863396,0.58011583011583,84.63392857142857,0.8198198198198198
113,0.000879491,0.000862137,0.5790139064475347,84.40707964601769,0.8303571428571429
114,0.000879355,0.000861564,0.5721161310355536,83.93859649122807,0.8407079646017699
115,0.000877195,0.000861328,0.567353165522502,83.5304347826087,0.8421052631578947
116,0.000869208,0.000851008,0.5634182908545727,83.16379310344827,0.8521739130434782
117,0.000857437,0.000841826,0.5688181550250515,83.51282051282051,0.853448275862069
118,0.000853471,0.000840868,0.5740982181660148,83.87288135593221,0.8461538461538461
119,0.0008487,0.000838458,0.5758438968807863,83.73949579831933,0.8559322033898306
120,0.00084808,0.000830701,0.5823529411764705,84.8,0.8487394957983193
121,0.000844144,0.000830178,0.58732782369146,85.21487603305785,0.8416666666666667
122,0.000838881,0.000828466,0.5930090773607911,85.89344262295081,0.8347107438016529
123,0.000838633,0.000826352,0.5942956150872983,85.79674796747967,0.8278688524590164
124,0.000828629,0.000826183,0.5963808025177025,85.81451612903226,0.8211382113821138
125,0.000826536,0.000810399,0.5969032258064516,85.648,0.8225806451612904
126,0.000812151,0.000809059,0.602031746031746,86.22222222222223,0.816
127,0.000797997,0.000798113,0.5935508061492313,85.66929133858268,0.8253968253968254
128,0.000790929,0.000796609,0.5981791338582678,86.1953125,0.8267716535433071
129,0.000787573,0.000789194,0.6010174418604651,86.35658914728683,0.8203125
130,0.000782017,0.000782605,0.604293381037567,86.5923076923077,0.813953488372093
131,0.000773786,0.000781456,0.5976512037580741,86.09923664122137,0.823076923076923
132,0.000767705,0.000777831,0.602590793430488,86.63636363636364,0.816793893129771
133,0.000762022,0.000766683,0.6046935520619732,86.71428571428571,0.8106060606060606
134,0.000757459,0.000765846,0.5915161036920659,86.17910447761194,0.8120300751879699
135,0.000756981,0.000757002,0.5969043670536208,86.70370370370371,0.8059701492537313
136,0.000754471,0.000743932,0.5986928104575162,86.74264705882354,0.8074074074074075
137,0.00075333,0.000724146,0.6030485186775439,87.2043795620438,0.8014705882352942
138,0.000752149,0.000722788,0.60880143869671,88.96376811594203,0.8029197080291971
139,0.00075043,0.000721342,0.6085913877593577,88.84172661870504,0.7971014492753623
140,0.000749532,0.000718483,0.6137718396711203,89.8,0.7913669064748201
141,0.0007484,0.000707222,0.6188449848024316,90.77304964539007,0.7857142857142857
142,0.000735731,0.000700205,0.6230146838477674,91.22535211267606,0.7872340425531915
143,0.000734004,0.000693467,0.6231655668275387,91.13986013986013,0.7887323943661971
144,0.000721899,0.000693211,0.6235431235431236,91.0625,0.7902097902097902
145,0.00072167,0.00068935,0.628735632183908,94.07586206896552,0.7916666666666666
146,0.000714807,0.000688661,0.6324988190836088,94.47945205479452,0.7931034482758621
147,0.000712524,0.000687856,0.6371260833100364,95.73469387755102,0.7876712328767124
148,0.000701678,0.000686105,0.637065637065637,95.63513513513513,0.782312925170068
149,0.000701671,0.000685433,0.6401233448213313,95.96644295302013,0.777027027027027
150,0.000695242,0.00068105,0.6334675615212527,95.40666666666667,0.785234899328859
151,0.000682233,0.000679303,0.6330242825607064,95.27814569536424,0.78
152,0.000682223,0.000675424,0.6368072499128616,95.9407894736842,0.7748344370860927
153,0.000677243,0.000669927,0.6248710010319919,95.49019607843137,0.7828947368421053
154,0.000676246,0.000667131,0.6285544520838637,96.0909090909091,0.7843137254901961
155,0.000669582,0.000665054,0.6263091746962715,95.81290322580645,0.7922077922077922
156,0.000666949,0.000652053,0.6256410256410256,95.64102564102564,0.7935483870967742
157,0.000661274,0.000651088,0.6228972725788012,95.3312101910828,0.7948717948717948
158,0.000661008,0.000649779,0.6113843424977828,94.92405063291139,0.802547770700637
159,0.0006535,0.000646722,0.6116551229997612,94.79245283018868,0.8037974683544303
160,0.000651531,0.000631719,0.615880503144654,95.58125,0.8050314465408805
161,0.000646837,0.000626994,0.618944099378882,96.03726708074534,0.80625
162,0.000646258,0.000625297,0.6225749559082893,96.62962962962963,0.8012422360248447
163,0.00064478,0.000624075,0.6190259789441793,96.20858895705521,0.8024691358024691
164,0.000638884,0.000619892,0.6217267694149335,96.5609756097561,0.803680981595092
165,0.000629308,0.000610409,0.6258684405025869,97.45454545454545,0.7987804878048781
166,0.000625079,0.00060756,0.6255567725447244,97.30722891566265,0.793939393939394
167,0.000623376,0.000604143,0.6260010100281366,97.2994011976048,0.7951807228915663
168,0.000622099,0.000603576,0.6266039349871686,97.30952380952381,0.7904191616766467
169,0.000612198,0.000603352,0.6308819385742462,98.68047337278107,0.7857142857142857
170,0.000611082,0.000600181,0.6180995475113122,98.41764705882353,0.7928994082840237
171,0.000609122,0.000595764,0.6203646370829033,98.64327485380117,0.788235294117647
172,0.000608062,0.000590652,0.6168910648714812,98.25,0.7953216374269005
173,0.000604575,0.000585465,0.61755612313483,98.25433526011561,0.7906976744186046
174,0.000597309,0.000579954,0.61145438841273,97.71264367816092,0.791907514450867
175,0.000587483,0.000573415,0.6118226600985222,97.67428571428572,0.7931034482758621
176,0.0005861,0.000569476,0.616103896103896,99.63636363636364,0.7885714285714286
177,0.000581527,0.000568247,0.6150487930148947,99.3954802259887,0.7897727272727273
178,0.000579996,0.000554481,0.6083285723354283,98.91573033707866,0.7966101694915254
179,0.000578808,0.000544782,0.6060510953486913,98.58100558659218,0.797752808988764
180,0.000577536,0.000536428,0.6080695220360024,98.68888888888888,0.7988826815642458
181,0.000571352,0.000532303,0.6042971147943523,98.24309392265194,0.8
182,0.000566774,0.000532302,0.6042741788598143,98.12637362637362,0.7955801104972375
183,0.000558717,0.000531914,0.6083588542604936,99.56830601092896,0.7912087912087912
184,0.000550712,0.000530107,0.6120218579234973,100.4945652173913,0.7868852459016393
185,0.000549066,0.000529927,0.6077555816686251,100.0,0.7880434782608695
186,0.000545086,0.000528192,0.6115082824760243,101.0,0.7837837837837838
187,0.000544156,0.00052771,0.6025530446782819,100.68983957219251,0.7903225806451613
188,0.000543808,0.000526471,0.6051883035612697,101.01595744680851,0.786096256684492
189,0.000539739,0.000525578,0.608240459304289,101.60317460317461,0.7819148936170213
190,0.000531985,0.000525493,0.609802283486494,101.66315789473684,0.783068783068783
191,0.000530832,0.00052302,0.6114632130063378,101.78534031413612,0.7789473684210526
192,0.000530822,0.000522489,0.6148560209424084,102.63020833333333,0.774869109947644
193,0.000530725,0.000520795,0.6142055267702937,102.46632124352331,0.7708333333333334
194,0.000528886,0.000519023,0.6141231771807061,102.38144329896907,0.772020725388601
195,0.000527048,0.000509344,0.6163891091726145,102.66153846153846,0.7731958762886598
196,0.000516093,0.000504435,0.6196755625327055,103.4795918367347,0.7743589743589744
197,0.000515735,0.000503585,0.6225007769605303,104.09644670050761,0.7755102040816326
198,0.000511786,0.000502041,0.6259037071219813,105.0,0.7766497461928934
199,0.000508524,0.000500071,0.6272270443124716,105.14070351758794,0.7727272727272727
200,0.000506937,0.000495316,0.6297487437185929,105.675,0.7688442211055276
201,0.000504839,0.000490639,0.6318407960199005,106.1094527363184,0.77
202,0.000502891,0.000482223,0.6309541401901385,105.96039603960396,0.7661691542288557
203,0.000501072,0.000481496,0.630298005169975,105.82758620689656,0.7673267326732673
204,0.000499327,0.000481496,0.6266782575099006,105.36764705882354,0.7684729064039408
205,0.000493991,0.000480706,0.6301291248206599,106.61951219512196,0.7647058823529411
206,0.000491139,0.000470163,0.6333412266161497,107.53398058252426,0.7609756097560976
207,0.000490207,0.00046938,0.6366962149992965,108.8792270531401,0.7572815533980582
208,0.00048855,0.000467805,0.6354515050167224,108.6875,0.7536231884057971
209,0.00048815,0.000467758,0.6369157158630844,108.9090909090909,0.7548076923076923
210,0.000486707,0.000465762,0.6373661426293005,108.9095238095238,0.7559808612440191
211,0.000486546,0.000459334,0.6329496727600993,108.40284360189574,0.7571428571428571
212,0.000482789,0.000458249,0.6331932397388895,108.36792452830188,0.7582938388625592
213,0.000480666,0.000457661,0.6317654353795732,108.15492957746478,0.7641509433962265
214,0.000478567,0.00045624,0.6290641042516782,107.75700934579439,0.7699530516431925
215,0.000475195,0.000455759,0.627646163877418,107.53488372093024,0.7757009345794392
216,0.000474418,0.000452081,0.6227390180878551,107.10185185185185,0.7813953488372093
217,0.000472463,0.000448978,0.6175115207373272,106.70967741935483,0.7824074074074074
218,0.000470484,0.000448289,0.6122267788441214,106.3348623853211,0.783410138248848
219,0.000466315,0.000447127,0.6102383645427507,106.00456621004567,0.7889908256880734
220,0.000463807,0.000444342,0.6107098381070983,105.93181818181819,0.7853881278538812
221,0.000461429,0.000439449,0.6125051419169066,106.14932126696833,0.7863636363636364
222,0.000455996,0.000438773,0.6159960865843217,176.55855855855856,0.7873303167420814
223,0.000455254,0.000437747,0.6153193552296691,176.0493273542601,0.7927927927927928
224,0.000450782,0.000437273,0.6128283151825752,175.34375,0.7982062780269058
225,0.000450512,0.000433266,0.6150793650793651,175.4488888888889,0.7946428571428571
226,0.000449634,0.000430213,0.6165191740412981,175.28761061946904,0.7955555555555556
227,0.000445387,0.000429695,0.6174028302990135,175.03964757709252,0.7920353982300885
228,0.000444016,0.000427651,0.6194450884921554,175.1184210526316,0.788546255506608
229,0.00044118,0.000418974,0.6189381751321534,174.63318777292577,0.793859649122807
230,0.000440516,0.000410306,0.6165559141826467,173.97826086956522,0.7991266375545851
231,0.000437195,0.000409136,0.619424054206663,174.43722943722943,0.8
232,0.000434939,0.000407124,0.6209135691894312,174.375,0.7965367965367965
233,0.0004333,0.000406797,0.6215036258694687,174.10729613733906,0.7931034482758621
234,0.000429634,0.000406127,0.621657312644437,173.74786324786325,0.7896995708154506
235,0.000428174,0.000404018,0.6230587379523549,173.64255319148936,0.7905982905982906
236,0.000427935,0.00040088,0.6243058059862964,173.5,0.7872340425531915
237,0.000427838,0.000391791,0.6148179932775512,173.2194092827004,0.788135593220339
238,0.000426133,0.000391136,0.6177002446548239,173.8235294117647,0.7848101265822784
239,0.000425821,0.000390794,0.6149924404908407,173.14225941422595,0.7857142857142857
240,0.000425101,0.000390504,0.6130860022898637,172.55416666666667,0.7907949790794979
241,0.00042477,0.000390032,0.616227804860511,175.5311203319502,0.7875
242,0.000421478,0.000389343,0.610689117217393,175.01239669421489,0.7925311203319502
